Customer ID,Recency,Frequency,Monetary,k2_cluster,k4_cluster
13618.0,0.36160386,-1.2652615,-1.2029943,0,1
13619.0,1.3148074,-0.4776812,-1.0156022,0,1
13620.0,1.285568,-1.2652615,-1.569286,0,1
13621.0,0.07468146,-1.2652615,-1.0552537,0,1
13622.0,1.5462453,-1.2652615,-0.19792807,0,1
13623.0,-0.74156195,1.1454777,0.759261,1,0
13624.0,1.0099578,-1.2652615,-0.46258956,0,1
13625.0,1.3998424,-1.2652615,-0.7885737,0,1
13626.0,0.65233606,-0.4776812,-0.146023,0,2
13627.0,-0.3723978,0.8459028,0.6766904,1,0
13628.0,1.5181082,-1.2652615,-0.76619315,0,1
13629.0,-0.8969848,1.5861002,1.8442659,1,0
13630.0,-1.5421736,0.8459028,0.6074967,1,0
13631.0,-0.033054683,1.2187687,0.8901072,1,0
13632.0,-0.85455126,0.962741,1.0057127,1,0
13634.0,-0.7077626,1.4800138,1.21977,1,0
13635.0,-0.28444767,0.2982091,0.8742138,1,2
13636.0,-0.6447785,0.52728647,0.068729974,1,3
13637.0,-0.44861823,-0.014619284,-0.051582217,1,3
13638.0,-1.072921,-1.2652615,-1.4982538,0,3
13639.0,-0.23090622,-0.4776812,0.31906787,0,3
13640.0,1.4216982,-1.2652615,-0.5622519,0,1
13641.0,1.4671872,0.52728647,0.118219264,0,2
13642.0,0.5270759,0.2982091,-0.44628337,0,2
13643.0,-0.74156195,1.1454777,0.6487728,1,0
13644.0,-1.072921,0.2982091,0.78342605,1,0
13645.0,0.09235496,-1.2652615,-0.9265926,0,1
13646.0,1.0365186,-0.4776812,-0.7272639,0,1
13647.0,-1.2798828,0.962741,0.88374466,1,0
13648.0,1.0365186,0.962741,0.50922644,1,2
13649.0,0.6649639,0.7041467,0.37337664,1,2
13650.0,-1.0445137,1.1454777,0.9363243,1,0
13651.0,-0.67555386,-0.014619284,-1.0089813,0,3
13652.0,-0.52082205,0.52728647,0.68162346,1,0
13653.0,1.2136077,-1.2652615,-1.3247093,0,1
13654.0,-0.5597979,1.2187687,1.3671563,1,0
13655.0,0.05663613,0.7041467,0.6872167,1,2
13656.0,0.3219657,0.2982091,0.1610585,1,2
13657.0,-1.2398102,-0.4776812,-0.60639894,0,3
13658.0,-1.2798828,1.0611488,1.3373842,1,0
13659.0,0.49023017,1.2832189,1.1999873,1,2
13660.0,1.0365186,-1.2652615,-0.77493274,0,1
13661.0,1.4092599,-1.2652615,-0.7296444,0,1
13662.0,-0.13357742,1.2187687,0.6729113,1,0
13663.0,0.38290873,0.52728647,0.6128368,1,2
13665.0,1.005466,-0.014619284,0.4881703,0,2
13666.0,-0.3621119,0.52728647,-1.464357,0,3
13667.0,0.24692991,-1.2652615,-0.79425186,0,1
13668.0,-1.7022195,1.900711,1.8243003,1,0
13669.0,-0.46017084,-0.014619284,-0.5464123,0,3
13670.0,-0.22232643,-1.2652615,-0.6740786,0,3
13671.0,1.0255318,-1.2652615,-1.2244947,0,1
13672.0,0.7942395,-0.014619284,-0.53483427,0,2
13673.0,-0.9913731,-0.4776812,-0.59592015,0,3
13674.0,1.1063446,-1.2652615,-0.96272516,0,1
13675.0,0.25665787,-0.4776812,-0.42336658,0,3
13676.0,1.3045739,-0.4776812,-0.95235735,0,1
13677.0,1.0473938,-0.4776812,-0.33036557,0,1
13678.0,0.26148257,-1.2652615,-0.9893985,0,1
13679.0,1.224702,-0.014619284,-0.84163696,0,1
13680.0,-1.950007,1.2832189,1.7457952,1,0
13681.0,-1.0173706,0.2982091,-0.030546777,1,3
13682.0,0.41600963,-1.2652615,-2.0926466,0,1
13683.0,1.1564032,-1.2652615,-0.90678906,0,1
13684.0,0.75201124,0.2982091,-0.2736679,0,2
13685.0,-1.7022195,0.8459028,0.90081555,1,0
13686.0,0.3996065,-0.014619284,-0.5547239,0,2
13687.0,1.1165419,-1.2652615,1.7705938,0,2
13688.0,1.4582307,-1.2652615,-0.61974573,0,1
13689.0,-0.33206132,-0.4776812,0.27173847,0,3
13690.0,-0.3723978,-1.2652615,-1.2261069,0,3
13691.0,1.0277382,-1.2652615,-1.0591934,0,1
13692.0,-0.85455126,0.52728647,0.89972275,1,0
13693.0,0.9781086,1.0611488,0.6006572,1,2
13694.0,-1.6155963,2.3447764,3.3889322,1,0
13695.0,-0.74156195,1.4800138,0.82043606,1,0
13696.0,1.0835676,-0.014619284,0.603606,0,2
13697.0,-0.6153021,-1.2652615,-1.3294505,0,3
13698.0,1.3998424,-0.4776812,-0.47966084,0,1
13699.0,0.27580342,-0.4776812,-0.08902296,0,2
13700.0,-0.8343293,1.34046,0.77628934,1,0
13701.0,1.1346596,-1.2652615,-1.2798457,0,1
13702.0,1.1326613,-1.2652615,-1.4197819,0,1
13703.0,0.8400705,-0.4776812,-0.52473676,0,1
13704.0,-1.5421736,1.0611488,0.6954757,1,0
13705.0,-1.3699269,0.8459028,0.49042606,1,0
13706.0,0.7997394,-0.4776812,-0.22976841,0,2
13707.0,0.6958462,0.52728647,0.9520815,1,2
13708.0,0.70793533,-1.2652615,-0.8305229,0,1
13709.0,-1.6155963,1.5536166,1.4849994,1,0
13710.0,-0.72445256,-0.014619284,-0.38918626,1,3
13711.0,0.53785825,1.0611488,0.5203103,1,2
13712.0,0.6330855,-0.4776812,-0.0868513,0,2
13713.0,1.0538664,-0.014619284,-0.11180527,0,2
13714.0,1.1700188,-1.2652615,-1.278115,0,1
13715.0,0.73753333,1.5183893,1.532429,1,0
13716.0,0.70190907,-1.2652615,-1.4015605,0,1
13717.0,-0.72445256,0.962741,0.5089414,1,0
13718.0,0.62984,-0.4776812,-0.7751588,0,1
13719.0,-1.1027311,1.2187687,0.8234616,1,0
13720.0,0.07468146,0.2982091,-0.055587806,1,2
13721.0,-0.6599959,-0.4776812,-0.11103339,0,3
13722.0,0.15964651,1.1454777,1.2937521,1,0
13723.0,0.5306835,0.7041467,0.23371662,1,2
13724.0,1.461224,-1.2652615,-1.0583448,0,1
13725.0,-0.4719068,0.962741,0.5898003,1,0
13726.0,-0.6153021,-0.4776812,0.16159745,1,3
13727.0,-0.7771377,0.962741,0.15792315,1,0
13728.0,-0.6447785,1.4800138,0.8408436,1,0
13729.0,1.1124744,-0.014619284,-0.1278621,0,2
13730.0,0.18097201,-0.4776812,-0.10017943,0,2
13731.0,0.53785825,-0.4776812,-0.25432587,0,2
13732.0,-0.7956593,-1.2652615,-0.41563442,0,3
13733.0,1.0603002,-0.4776812,-0.4230427,0,1
13734.0,1.2519636,0.2982091,1.4057955,1,2
13735.0,-0.85455126,1.34046,1.6470442,1,0
13736.0,-1.5421736,0.8459028,0.81593645,1,0
13737.0,0.46741727,-1.2652615,-0.69651,0,1
13738.0,1.0277382,-1.2652615,-0.50853014,0,1
13739.0,-1.0173706,-0.4776812,-0.8121364,0,3
13740.0,0.6134497,0.52728647,0.433293,1,2
13741.0,-0.2483507,-0.014619284,-0.18738595,0,3
13742.0,-1.0445137,1.2832189,0.8983042,1,0
13743.0,-1.7022195,0.8459028,0.3166037,1,0
13744.0,-0.06756492,-0.4776812,0.16216913,0,3
13745.0,0.3083617,-0.4776812,-0.07647947,0,2
13746.0,1.0666958,-1.2652615,-1.2059067,0,1
13747.0,0.9781086,-0.4776812,-1.2374892,0,1
13748.0,-0.060547035,1.0611488,0.6185059,1,0
13750.0,-0.42603844,1.2187687,0.9976468,1,0
13751.0,0.7577446,-1.2652615,-0.8015096,0,1
13752.0,0.11536977,0.8459028,0.43198675,1,2
13753.0,0.7577446,0.2982091,0.62855774,1,2
13754.0,0.26148257,-0.014619284,-0.4875161,0,2
13755.0,-1.6155963,1.0611488,0.63299537,1,0
13756.0,-1.8088504,1.6945529,1.5706354,1,0
13757.0,1.5166836,-1.2652615,-1.1256727,0,1
13758.0,-1.202385,1.4379972,1.5737325,1,0
13759.0,-0.7077626,-0.4776812,-0.19741288,0,3
13760.0,-0.42603844,0.52728647,0.3281545,1,2
13761.0,-0.4719068,0.7041467,0.57978207,1,0
13762.0,0.53785825,0.52728647,0.74269515,1,2
13763.0,-0.33206132,-0.014619284,1.2433059,1,0
13764.0,-0.25722012,0.7041467,0.8559951,1,0
13765.0,1.4848964,-1.2652615,-0.667285,0,1
13766.0,1.2265403,-1.2652615,-1.146953,0,1
13767.0,-1.8088504,2.1722853,2.407213,1,0
13768.0,1.5885782,-0.4776812,0.010588049,0,2
13769.0,-1.8088504,1.6161757,1.2752475,1,0
13770.0,1.0835676,0.2982091,-0.06898278,0,2
13771.0,-0.32230076,1.0611488,1.3044847,1,0
13772.0,-0.69146985,0.962741,0.8965947,1,0
13773.0,1.0299401,-0.4776812,-0.7878575,0,1
13774.0,-0.16472657,-1.2652615,-0.68443084,0,3
13775.0,1.3903471,-1.2652615,0.14134759,0,1
13776.0,1.0960507,-0.4776812,-0.23825066,0,1
13777.0,-1.950007,2.115033,2.629283,1,0
13778.0,-0.013014693,0.2982091,0.19077511,1,2
13779.0,1.2644616,-1.2652615,-1.2792023,0,1
13780.0,-1.4212734,-0.014619284,-0.120463714,1,3
13781.0,0.6459609,-0.014619284,-0.07509755,0,2
13782.0,-1.1672473,1.34046,0.5179006,1,0
13783.0,1.2136077,0.2982091,0.41498673,0,2
13784.0,-1.2798828,1.3917321,0.8538098,1,0
13785.0,1.0981174,0.2982091,-0.34230343,0,2
13786.0,0.9618174,0.7041467,0.902665,1,2
13787.0,-0.21383858,0.7041467,0.25049815,1,2
13788.0,1.2447587,-1.2652615,-4.4195695,0,1
13789.0,1.0099578,-1.2652615,-0.9666916,0,1
13790.0,-1.6155963,-1.2652615,-0.6760496,0,3
13791.0,0.13778923,-0.4776812,0.40297532,0,2
13792.0,-0.30314288,-0.014619284,-0.6028032,0,3
13793.0,1.4760754,-1.2652615,-1.6973144,0,1
13794.0,1.3181982,-1.2652615,-1.4762374,0,1
13795.0,1.0099578,0.2982091,-0.023129005,0,2
13796.0,1.2338635,-1.2652615,-0.818774,0,1
13797.0,1.11451,-0.014619284,0.2249125,0,2
13798.0,-1.950007,2.2845984,2.8674512,1,0
13799.0,0.07468146,1.0611488,0.82845,1,0
13800.0,0.8187587,-0.014619284,0.4749221,0,2
13801.0,-0.293739,-1.2652615,-0.73068386,0,3
13802.0,0.19663402,1.5861002,2.2556221,1,0
13803.0,0.6586702,-0.014619284,0.31518024,0,2
13804.0,-0.74156195,1.0611488,0.9097814,1,0
13805.0,-0.44861823,-0.4776812,0.049784604,0,3
13806.0,-0.32230076,-1.2652615,-0.91349316,0,3
13807.0,0.9618174,-0.014619284,-0.53073514,0,2
13808.0,-1.4781749,0.52728647,0.50271916,1,0
13809.0,0.8052098,-0.014619284,-0.17505679,0,2
13810.0,-0.7771377,-0.014619284,0.39503533,1,3
13811.0,0.40373445,-0.014619284,-0.042384796,0,2
13812.0,-0.5732738,-0.014619284,-0.34712172,1,3
13813.0,-0.60101414,0.962741,0.8191431,1,0
13814.0,-0.08898391,-0.014619284,0.6801826,1,2
13815.0,-0.9192978,0.962741,1.4768358,1,0
13816.0,-0.8754205,-0.4776812,-0.30325398,0,3
13817.0,-0.7771377,-0.4776812,-0.604728,0,3
13818.0,1.10018,-1.2652615,-2.068051,0,1
13819.0,0.7969932,0.7041467,0.7881137,1,2
13820.0,1.0751647,-0.014619284,-0.20490974,0,2
13821.0,0.22715104,0.7041467,0.3361294,1,2
13822.0,-1.4781749,-0.4776812,-0.2287958,1,3
13823.0,-0.9913731,0.8459028,0.9595514,1,0
13824.0,-0.7077626,1.2832189,0.941784,1,0
13825.0,1.4385853,-0.4776812,-0.9158937,0,1
13826.0,0.37018487,-1.2652615,-1.1504897,0,1
13827.0,-0.38282505,-0.014619284,-0.55331653,0,3
13828.0,-0.9192978,-1.2652615,-1.071439,0,3
13829.0,1.081473,-1.2652615,-1.6478206,0,1
13830.0,1.3759553,-1.2652615,-1.300673,0,1
13831.0,-1.072921,1.5536166,1.395063,1,0
13832.0,-0.9913731,-0.4776812,-0.25517645,1,3
13833.0,0.29455116,-0.4776812,-0.15295346,0,2
13834.0,1.3678812,-0.4776812,-0.7321274,0,1
13835.0,-0.85455126,0.8459028,0.17190018,1,0
13836.0,1.0343302,-0.4776812,-0.24254847,0,2
13837.0,0.5125079,-0.4776812,-0.88315254,0,1
13838.0,-1.4781749,1.1454777,0.47928897,1,0
13839.0,1.2098848,-1.2652615,-1.3919216,0,1
13840.0,1.0709386,-1.2652615,-0.2064392,0,1
13841.0,0.65233606,-1.2652615,-1.7970909,0,1
13842.0,-0.3723978,1.5536166,1.2559887,1,0
13843.0,0.9941527,-1.2652615,-0.7427217,0,1
13844.0,-1.2398102,-1.2652615,-0.64846814,0,3
13845.0,-0.3126624,-1.2652615,-0.75917786,0,3
13846.0,-0.85455126,0.2982091,0.2984888,1,3
13847.0,1.5791501,-1.2652615,-0.76475495,0,1
13848.0,-0.08898391,0.962741,0.877781,1,0
13849.0,-0.44861823,0.52728647,0.9724294,1,0
13850.0,0.14330502,-1.2652615,0.43891075,0,3
13851.0,-0.060547035,0.962741,1.1613016,1,0
13852.0,1.4216982,-1.2652615,-1.1595103,0,1
13853.0,-0.393398,-1.2652615,0.16853155,0,3
13854.0,-1.3230584,1.9473006,1.7739398,1,0
13855.0,1.237507,0.2982091,0.2998722,0,2
13856.0,0.33979455,1.2187687,0.20185792,1,2
13857.0,1.0211053,0.7041467,0.10717216,0,2
13858.0,-0.393398,-1.2652615,-1.0467824,0,3
13859.0,0.8609491,-0.4776812,-0.37992668,0,1
13860.0,-1.950007,0.52728647,0.26400882,1,0
13861.0,1.0981174,-0.4776812,-0.8639856,0,1
13862.0,-1.0173706,1.0611488,0.765449,1,0
13863.0,0.6363202,0.2982091,0.26036918,0,2
13864.0,1.0077143,-1.2652615,-0.19407308,0,1
13865.0,-0.38282505,0.2982091,-0.40098563,1,3
13866.0,-0.23090622,-1.2652615,-1.359799,0,1
13867.0,-0.74156195,-0.014619284,0.11010501,1,3
13868.0,-1.4212734,-0.4776812,0.91645795,1,3
13869.0,0.10967324,1.1454777,1.5200555,1,0
13870.0,-1.8088504,1.4379972,1.302575,1,0
13871.0,-0.8969848,1.5183893,1.511103,1,0
13872.0,1.2838242,-0.014619284,0.045832608,0,2
13873.0,0.09235496,0.962741,0.13394909,1,2
13874.0,0.9404944,0.8459028,0.613391,1,2
13875.0,-0.42603844,1.3917321,1.1904352,1,0
13876.0,-0.32230076,-1.2652615,-1.4978586,0,1
13877.0,-0.13357742,-0.014619284,-0.4830911,0,3
13878.0,-0.41499975,0.2982091,0.7271146,1,0
13879.0,1.4745988,-1.2652615,-0.58027077,0,1
13880.0,-0.9424198,1.5183893,1.114772,1,0
13881.0,-1.6155963,1.9872246,2.5749083,1,0
13882.0,-1.7022195,0.52728647,0.2319506,1,0
13883.0,-1.2398102,1.4379972,1.3925494,1,0
13884.0,-1.4212734,1.1454777,0.53294307,1,0
13885.0,0.42410427,-0.4776812,-0.3931962,0,2
13886.0,-0.25722012,-1.2652615,-0.95344526,0,3
13887.0,0.48268673,-1.2652615,-0.6744067,0,1
13888.0,0.09235496,0.8459028,0.597124,1,2
13889.0,-0.081782185,0.7041467,0.59352636,1,2
13890.0,-1.950007,1.3917321,0.8577956,1,0
13891.0,0.98730636,-0.014619284,-0.0034560137,0,2
13892.0,-0.8147115,0.7041467,0.27632844,1,0
13893.0,0.7859335,-1.2652615,-0.036498163,0,1
13894.0,-0.8754205,-0.014619284,-0.3124924,1,3
13895.0,-0.7956593,0.7041467,1.0690595,1,0
13896.0,1.4446656,-1.2652615,-0.5937447,0,1
13897.0,-0.4719068,-0.014619284,0.21347107,1,3
13898.0,0.8609491,-0.4776812,-0.16782905,0,2
13899.0,-1.072921,-0.4776812,-0.5938034,0,3
13900.0,0.3996065,0.7041467,0.44552806,1,2
13901.0,-0.2483507,1.4379972,1.2984779,1,0
13902.0,1.4537265,0.52728647,2.4105327,1,2
13903.0,1.0365186,-1.2652615,-1.2581307,0,1
13904.0,-0.6447785,-0.4776812,-0.7123811,0,3
13905.0,1.5966007,-1.2652615,-0.75998944,0,1
13906.0,1.0560154,-1.2652615,-2.3853824,0,1
13907.0,1.5406712,-1.2652615,-1.4102057,0,1
13908.0,-0.18076456,0.2982091,0.71353936,1,2
13909.0,1.0856581,-0.4776812,-0.837275,0,1
13911.0,-0.393398,1.6161757,1.1056092,1,0
13912.0,1.0877446,-1.2652615,-1.4831833,0,1
13913.0,1.248367,-1.2652615,-2.3809645,0,1
13914.0,-1.202385,-0.4776812,-0.2353251,1,3
13915.0,1.0233208,-1.2652615,-1.9479933,0,1
13916.0,1.168084,0.2982091,0.28089285,0,2
13917.0,-0.4719068,-0.4776812,-0.8674543,0,3
13918.0,-0.4719068,-0.4776812,0.24484076,1,3
13919.0,-0.3723978,0.2982091,0.32661477,1,2
13920.0,1.1042936,0.2982091,0.51343226,0,2
13921.0,1.040882,0.2982091,-0.12183864,0,2
13922.0,0.9260347,-0.014619284,0.0015962821,0,2
13923.0,-0.42603844,-1.2652615,-0.670958,0,3
13924.0,-1.8088504,0.7041467,0.5381989,1,0
13925.0,-0.081782185,0.2982091,-0.17663091,1,2
13926.0,-0.8969848,-1.2652615,-1.0194072,0,3
13927.0,-0.22232643,-0.4776812,-0.14475515,0,3
13928.0,-1.2398102,0.2982091,-0.4585427,1,3
13929.0,0.33979455,1.2187687,0.97721255,1,2
13930.0,-0.38282505,-0.4776812,-0.7016257,0,3
13931.0,-0.060547035,1.2187687,1.248308,1,0
13932.0,0.7775589,-1.2652615,-0.77302605,0,1
13933.0,0.025685245,-0.4776812,-0.25651523,0,3
13934.0,0.686682,-1.2652615,0.047823224,0,1
13935.0,1.3998424,-0.014619284,1.3471775,0,2
13936.0,0.38711146,-0.014619284,0.06148265,0,2
13937.0,0.33979455,-0.4776812,0.014029932,0,2
13938.0,-0.67555386,-1.2652615,-1.9379885,0,3
13939.0,-0.8969848,0.8459028,0.42354104,1,0
13940.0,-1.0445137,0.2982091,-0.02065954,1,3
13941.0,-0.9192978,1.4379972,1.6639416,1,0
13942.0,1.2976996,-1.2652615,-0.74212104,0,1
13943.0,1.3695006,-1.2652615,-0.94396394,0,1
13944.0,1.4848964,-1.2652615,-1.1062367,0,1
13945.0,1.0255318,-0.4776812,-0.0077529824,0,2
13946.0,-0.18890548,0.7041467,0.5522082,1,2
13947.0,-0.3126624,-1.2652615,-1.7447104,0,1
13948.0,0.94765025,0.2982091,-0.33372864,0,2
13949.0,-1.7022195,0.7041467,0.73006433,1,0
13950.0,-1.2398102,0.2982091,-0.10756049,1,3
13951.0,0.37018487,-0.014619284,-0.1807731,0,2
13952.0,0.53427756,1.3917321,1.8182613,1,0
13953.0,-1.4212734,1.2832189,1.4004592,1,0
13954.0,-1.8088504,-0.4776812,-0.49965194,1,3
13955.0,0.27105507,-0.014619284,-0.34013277,0,2
13956.0,-1.5421736,0.52728647,0.12020104,1,0
13957.0,1.0751647,-0.014619284,-0.46885926,0,2
13958.0,0.99187547,0.962741,1.1758723,1,2
13959.0,-0.18890548,0.7041467,0.15162212,1,2
13960.0,-0.9424198,-0.4776812,-0.9974416,0,3
13961.0,1.0188851,-1.2652615,-0.34795338,0,1
13962.0,-0.9192978,-0.014619284,-0.64598143,1,3
13963.0,0.8133607,1.5183893,0.84212697,1,2
13964.0,1.0077143,-0.4776812,-0.50140506,0,1
13965.0,1.1929752,-0.014619284,0.103995085,0,2
13966.0,1.110435,-1.2652615,-0.6021891,0,1
13967.0,0.23213696,-0.4776812,-1.2540528,0,1
13968.0,1.0856581,-1.2652615,-1.4915628,0,1
13969.0,-1.4212734,1.900711,1.8255001,1,0
13970.0,1.005466,-0.4776812,-0.014257759,0,2
13971.0,-0.9913731,1.3917321,1.1700066,1,0
13972.0,-0.25722012,-0.4776812,-1.1473683,0,3
13973.0,0.754882,-1.2652615,-0.8886755,0,1
13974.0,-0.48383275,-0.4776812,-0.1772072,0,3
13975.0,-0.74156195,1.2832189,1.2481856,1,0
13976.0,0.4939795,0.2982091,0.2326875,1,2
13977.0,1.0603002,-1.2652615,-0.37421823,0,1
13978.0,-1.1027311,-0.4776812,-1.120686,0,3
13979.0,-0.2395802,0.8459028,0.95488775,1,0
13980.0,-0.3621119,0.52728647,-0.08456259,1,2
13981.0,1.0709386,-1.2652615,-0.7158475,0,1
13982.0,-0.6153021,1.0611488,1.0599831,1,0
13983.0,-0.75911486,1.6441239,1.4113911,1,0
13984.0,-0.8147115,1.2832189,0.55869144,1,0
13985.0,-1.6155963,1.6701823,1.6635432,1,0
13986.0,-1.0445137,-1.2652615,-0.74101716,0,3
13987.0,0.99187547,-0.4776812,-0.17198399,0,2
13988.0,-0.9664191,0.962741,1.182642,1,0
13989.0,-0.30314288,0.52728647,0.605544,1,2
13990.0,0.51617074,-1.2652615,-0.7633196,0,1
13991.0,-1.202385,0.7041467,-0.008835711,1,0
13992.0,-0.75911486,-0.014619284,-1.0347888,0,3
13993.0,-0.5597979,1.5861002,1.4134758,1,0
13994.0,-1.6155963,0.7041467,0.685292,1,0
13995.0,-1.1027311,1.3917321,1.0511076,1,0
13996.0,1.005466,-0.4776812,0.02681002,0,2
13997.0,1.2697755,-0.014619284,-0.6178008,0,2
13998.0,1.1346596,-0.014619284,-0.3097541,0,2
13999.0,-1.2798828,1.8135628,1.6299158,1,0
14000.0,0.5088309,0.52728647,0.61244106,1,2
14001.0,-0.52082205,1.0611488,1.1046458,1,0
14002.0,0.17037395,-0.4776812,-0.36008167,0,3
14003.0,1.5966007,-1.2652615,-1.0717393,0,1
14004.0,-0.5597979,1.2187687,1.3620375,1,0
14005.0,-1.2798828,0.52728647,0.8454775,1,0
14006.0,0.06870852,0.8459028,0.6614184,1,2
14007.0,1.2591224,-1.2652615,-1.8523803,0,1
14008.0,1.1042936,-1.2652615,-0.38989225,0,1
14009.0,0.45968902,-0.014619284,0.17493275,0,2
14010.0,1.3482673,-0.4776812,-0.49073,0,1
14011.0,1.1986405,-0.4776812,-0.4695666,0,1
14012.0,0.7287454,-1.2652615,-0.72128826,0,1
14013.0,0.031966273,0.52728647,0.16485491,1,2
14014.0,-0.20544052,-0.014619284,0.57837236,1,2
14015.0,-0.43724275,-1.2652615,0.044073217,0,3
14016.0,0.3083617,1.2187687,1.7449017,1,0
14017.0,1.3581164,-1.2652615,-0.9990403,0,1
14018.0,1.4731202,-1.2652615,-0.63688755,0,1
14019.0,-0.5082828,-0.014619284,0.3576178,1,3
14020.0,-1.0445137,0.2982091,0.26578423,1,3
14021.0,0.27580342,0.8459028,0.49017757,1,2
14022.0,0.5590667,-0.4776812,-0.06270009,0,2
14023.0,-1.4212734,-0.4776812,-0.287293,1,3
14024.0,0.103938974,-0.014619284,-0.21288839,0,2
14025.0,1.1700188,0.962741,1.0772119,1,2
14026.0,1.1815567,-0.4776812,-0.13973784,0,2
14027.0,-0.35196316,-1.2652615,-1.6256024,0,1
14028.0,1.3232653,-0.014619284,1.6867707,1,2
14029.0,-0.33206132,-0.4776812,-0.4535525,0,3
14030.0,-1.0173706,1.6161757,1.4807824,1,0
14031.0,-1.4212734,1.9963428,2.4896467,1,0
14032.0,-1.8088504,1.4800138,1.1526277,1,0
14033.0,1.3316605,-1.2652615,-1.5905218,0,1
14034.0,-0.9192978,-0.014619284,-0.20929183,1,3
14035.0,-0.7771377,1.0611488,0.8263075,1,0
14036.0,0.7491323,-1.2652615,-0.23508874,0,1
14037.0,0.37018487,0.7041467,-0.022563012,1,2
14038.0,-0.19713014,0.52728647,0.88998824,1,0
14039.0,-0.7077626,-0.4776812,-0.88114643,0,3
14040.0,-0.5870087,1.900711,1.8035195,1,0
14041.0,0.6928008,-1.2652615,-1.3835931,0,1
14042.0,1.5858921,-1.2652615,-0.51341325,0,1
14043.0,1.2191687,-0.4776812,-0.78515226,0,1
14044.0,-0.8147115,1.1454777,0.8917089,1,0
14045.0,0.025685245,1.4800138,1.7215255,1,0
14046.0,0.746245,-1.2652615,-1.3101965,0,1
14047.0,-1.3230584,1.3917321,1.0623087,1,0
14048.0,0.8052098,-0.014619284,-0.10399719,0,2
14049.0,-1.0445137,1.34046,1.8278916,1,0
14050.0,-0.72445256,-0.4776812,-0.106282294,0,3
14051.0,-1.950007,1.9249498,2.1429877,1,0
14052.0,-0.9664191,-0.4776812,-0.45516366,0,3
14053.0,0.11536977,0.2982091,-0.3024343,0,2
14054.0,-0.3126624,-1.2652615,-1.7280589,0,1
14055.0,0.0065574185,-0.014619284,0.40527555,1,2
14056.0,-1.950007,1.6945529,1.5324031,1,0
14057.0,-0.8754205,1.6701823,1.5474261,1,0
14058.0,1.1661458,-0.4776812,-0.4510945,0,1
14059.0,0.6958462,-1.2652615,-1.1755078,0,1
14060.0,-1.5421736,1.8298746,1.5882124,1,0
14061.0,1.248367,-0.014619284,0.044144288,0,2
14062.0,-1.2798828,1.7174085,2.240082,1,0
14063.0,1.1165419,1.0611488,2.1684752,1,2
14064.0,-0.7771377,1.4379972,0.93061066,1,0
14065.0,1.0121967,-0.014619284,0.022959355,0,2
14066.0,0.6958462,-1.2652615,-1.3228734,0,1
14067.0,-0.32230076,-0.4776812,-0.62137055,0,3
14068.0,0.84533,0.2982091,0.4033097,0,2
14069.0,1.2626847,-0.4776812,-1.0125792,0,1
14070.0,1.530853,-1.2652615,-0.73828864,0,1
14071.0,-1.6155963,0.962741,0.36550677,1,0
14072.0,1.505224,-1.2652615,-0.5892577,0,1
14073.0,-0.72445256,-1.2652615,-1.3308257,0,3
14074.0,1.4401083,-1.2652615,-1.0351462,0,1
14075.0,-1.5421736,0.7041467,0.49758682,1,0
14076.0,0.14330502,-1.2652615,-1.5248637,0,1
14077.0,-0.5870087,0.7041467,-0.24889429,1,3
14078.0,-0.019641483,1.0611488,0.42015877,1,2
14079.0,0.1210291,-0.4776812,-0.24450968,0,3
14080.0,-0.7077626,0.52728647,0.18513936,1,3
14081.0,0.7969932,1.1454777,1.1976762,1,2
14082.0,0.9571161,-0.4776812,-0.5467605,0,1
14083.0,-1.6155963,1.2187687,0.16327785,1,0
14084.0,1.257337,-1.2652615,-1.3336898,0,1
14085.0,-1.8088504,1.8743062,1.6443092,1,0
14086.0,1.1661458,-1.2652615,-2.4277365,0,1
14087.0,-1.7022195,-0.014619284,-0.02910431,1,3
14088.0,-1.2798828,1.4800138,2.7749403,1,0
14089.0,-0.393398,-1.2652615,-1.2910666,0,3
14090.0,0.85836226,-1.2652615,-1.8858674,0,1
14091.0,1.4863602,-0.4776812,1.6317686,0,2
14092.0,-1.3699269,1.7174085,1.4552876,1,0
14093.0,-1.202385,-1.2652615,-0.51013094,0,3
14094.0,1.1205941,-1.2652615,-0.7621585,0,1
14095.0,1.5831999,-1.2652615,-4.6018987,0,1
14096.0,-1.6155963,1.5183893,2.7848477,1,0
14097.0,1.2005224,-0.4776812,-0.52955294,0,1
14098.0,-0.6447785,-1.2652615,-1.3506156,0,3
14099.0,-1.072921,1.6161757,1.3069957,1,0
14100.0,0.19144414,-1.2652615,-1.1403408,0,1
14101.0,-0.23090622,1.34046,1.6598159,1,0
14102.0,-1.5421736,0.52728647,0.17881468,1,0
14104.0,0.27580342,0.52728647,-0.1090679,1,2
14105.0,0.6068158,0.52728647,1.3334117,1,2
14106.0,1.6019192,-1.2652615,-1.0517732,0,1
14107.0,-0.44861823,1.2187687,1.1989914,1,0
14108.0,-0.74156195,0.2982091,0.13811973,1,3
14109.0,-0.2395802,-1.2652615,-1.3679261,0,1
14110.0,-1.6155963,1.8743062,1.826195,1,0
14111.0,-1.1341081,0.2982091,-0.16094111,1,3
14112.0,-0.8969848,1.34046,1.3164163,1,0
14113.0,-1.6155963,1.4800138,1.4429771,1,0
14114.0,0.716907,0.8459028,0.32838827,1,2
