Customer ID,sub
16497.0,2
16499.0,1
16500.0,0
16503.0,1
16510.0,1
16511.0,0
16513.0,0
16515.0,1
16518.0,0
16519.0,0
16520.0,1
16523.0,2
16525.0,2
16529.0,1
16531.0,2
16532.0,2
16533.0,0
16535.0,0
16539.0,2
16546.0,1
16549.0,2
16550.0,1
16551.0,1
16553.0,2
16554.0,1
16555.0,0
16556.0,2
16558.0,2
16560.0,2
16561.0,0
16563.0,1
16566.0,0
16569.0,0
16570.0,2
16571.0,2
16574.0,0
16584.0,1
16589.0,0
16592.0,2
16593.0,0
16595.0,1
16596.0,0
16600.0,2
16601.0,0
16607.0,2
16609.0,2
16611.0,1
16612.0,2
16618.0,0
16619.0,1
16620.0,0
16621.0,0
16625.0,1
16626.0,2
16628.0,0
16631.0,1
16633.0,0
16634.0,1
16636.0,1
16637.0,0
16638.0,2
16639.0,0
16642.0,0
16648.0,0
16650.0,1
16652.0,2
16653.0,0
16654.0,1
16655.0,2
16656.0,2
16657.0,0
16660.0,0
16668.0,0
16669.0,0
16670.0,2
16671.0,0
16672.0,2
16676.0,0
16678.0,2
16680.0,0
16681.0,1
16682.0,0
16684.0,2
16686.0,2
16688.0,0
16692.0,1
16693.0,0
16699.0,1
16700.0,2
16701.0,2
16705.0,2
16706.0,0
16709.0,2
16710.0,2
16711.0,2
16712.0,2
16713.0,2
16714.0,1
16717.0,2
16718.0,1
16719.0,2
16720.0,0
16722.0,2
16723.0,1
16725.0,1
16726.0,0
16728.0,0
16729.0,2
16730.0,0
16732.0,0
16734.0,0
16735.0,1
16736.0,1
16742.0,2
16743.0,2
16744.0,0
16745.0,2
16746.0,2
16748.0,2
16750.0,0
16754.0,1
16755.0,1
16756.0,1
16759.0,0
16762.0,0
16764.0,2
16767.0,2
16768.0,1
16770.0,1
16771.0,2
16774.0,1
16775.0,2
16777.0,1
16779.0,2
16782.0,2
16784.0,0
16788.0,1
16790.0,0
16791.0,2
16794.0,2
16797.0,1
16801.0,1
16804.0,0
16805.0,1
16806.0,1
16807.0,1
16809.0,0
16811.0,0
16812.0,1
16813.0,0
16814.0,2
16817.0,2
16818.0,2
16823.0,1
16824.0,0
16825.0,0
16830.0,0
16833.0,0
16835.0,1
16836.0,0
16837.0,2
16838.0,1
16839.0,2
16841.0,2
16842.0,1
16843.0,2
16846.0,0
16848.0,0
16851.0,0
16856.0,0
16858.0,1
16859.0,1
16861.0,0
16863.0,0
16869.0,0
16871.0,0
16872.0,1
16873.0,2
16875.0,1
16877.0,0
16880.0,0
16882.0,0
16883.0,1
16884.0,0
16885.0,0
16887.0,0
16889.0,1
16891.0,2
16892.0,0
16895.0,0
16898.0,0
16899.0,0
16900.0,0
16903.0,0
16904.0,2
16905.0,2
16906.0,1
16907.0,0
16910.0,0
16912.0,2
16915.0,2
16916.0,0
16918.0,2
16919.0,1
16923.0,2
16924.0,0
16928.0,2
16929.0,0
16930.0,0
16931.0,2
16933.0,2
16934.0,1
16938.0,2
16940.0,2
16942.0,0
16943.0,1
16945.0,2
16947.0,1
16948.0,1
16949.0,0
16950.0,1
16951.0,1
16952.0,1
16954.0,2
16955.0,1
16960.0,1
16966.0,0
16968.0,0
16969.0,0
16979.0,2
16983.0,2
16984.0,1
16985.0,2
16986.0,2
16987.0,2
16988.0,0
16989.0,0
16992.0,2
16996.0,0
17001.0,2
17002.0,1
17004.0,0
17006.0,0
17007.0,0
17011.0,0
17014.0,0
17015.0,0
17017.0,2
17018.0,0
17019.0,2
17025.0,0
17027.0,1
17029.0,1
17031.0,0
17032.0,1
17033.0,1
17034.0,0
17041.0,0
17042.0,0
17043.0,2
17044.0,2
17045.0,1
17046.0,1
17047.0,1
17048.0,1
17049.0,2
17050.0,1
17054.0,0
17058.0,0
17059.0,2
17061.0,1
17063.0,2
17064.0,0
17068.0,2
17069.0,2
17071.0,2
17073.0,0
17075.0,2
17076.0,0
17080.0,0
17081.0,0
17082.0,2
17083.0,1
17084.0,0
17085.0,1
17086.0,0
17088.0,0
17090.0,2
17091.0,2
17092.0,2
17095.0,0
17096.0,2
17097.0,0
17100.0,0
17101.0,0
17107.0,2
17109.0,0
17113.0,1
17114.0,0
17115.0,2
17119.0,0
17126.0,1
17131.0,0
17133.0,2
17135.0,0
17138.0,1
17139.0,2
17144.0,0
17145.0,1
17146.0,1
17147.0,2
17150.0,1
17152.0,1
17155.0,0
17157.0,2
17158.0,0
17159.0,0
17160.0,2
17162.0,0
17163.0,0
17164.0,0
17165.0,1
17169.0,0
17172.0,0
17173.0,2
17175.0,0
17179.0,1
17180.0,1
17183.0,2
17188.0,2
17189.0,1
17190.0,1
17191.0,2
17193.0,1
17198.0,0
17201.0,0
17203.0,2
17204.0,1
17205.0,0
17211.0,2
17213.0,2
17214.0,0
17218.0,2
17220.0,2
17221.0,0
17222.0,1
17227.0,2
17228.0,2
17230.0,1
17231.0,2
17232.0,0
17233.0,0
17235.0,0
17236.0,2
17237.0,0
17238.0,2
17241.0,1
17242.0,1
17243.0,2
17244.0,0
17250.0,0
17254.0,0
17255.0,0
17256.0,0
17259.0,1
17262.0,1
17266.0,0
17268.0,1
17272.0,0
17282.0,1
17284.0,1
17286.0,0
17287.0,2
17288.0,2
17289.0,0
17290.0,0
17293.0,2
17295.0,0
17298.0,1
17299.0,0
17302.0,0
17306.0,2
17307.0,1
17311.0,1
17314.0,2
17315.0,2
17317.0,0
17320.0,1
17321.0,0
17323.0,2
17324.0,2
17329.0,0
17330.0,0
17337.0,1
17338.0,2
17340.0,2
17341.0,1
17343.0,1
17345.0,0
17346.0,2
17348.0,2
17349.0,1
17350.0,0
17351.0,2
17353.0,1
17354.0,1
17360.0,0
17361.0,0
17362.0,1
17364.0,2
17365.0,2
17368.0,2
17371.0,0
17372.0,2
17373.0,0
17377.0,2
17381.0,2
17382.0,1
17383.0,0
17384.0,0
17386.0,2
17387.0,0
17388.0,1
17389.0,2
17396.0,2
17397.0,0
17400.0,1
17402.0,2
17404.0,2
17405.0,0
17406.0,1
17409.0,1
17410.0,0
17411.0,0
17412.0,2
17414.0,1
17416.0,2
17418.0,0
17419.0,2
17420.0,0
17422.0,2
17423.0,0
17425.0,0
17426.0,2
17428.0,2
17429.0,1
17430.0,0
17432.0,0
17434.0,2
17436.0,0
17438.0,1
17442.0,2
17444.0,1
17448.0,1
17449.0,2
17450.0,2
17451.0,0
17454.0,1
17457.0,1
17458.0,0
17460.0,1
17461.0,0
17463.0,0
17465.0,1
17466.0,0
17469.0,2
17470.0,1
17481.0,0
17483.0,0
17490.0,2
17491.0,2
17495.0,0
17500.0,0
17502.0,0
17503.0,0
17504.0,1
17505.0,1
17508.0,1
17509.0,1
17511.0,2
17512.0,2
17513.0,0
17515.0,0
17516.0,0
17519.0,2
17521.0,0
17522.0,0
17523.0,0
17526.0,2
17527.0,0
17528.0,2
17530.0,2
17534.0,0
17537.0,0
17540.0,0
17545.0,0
17550.0,1
17552.0,1
17553.0,1
17554.0,0
17555.0,0
17557.0,0
17560.0,1
17561.0,0
17562.0,0
17564.0,0
17566.0,0
17567.0,2
17571.0,0
17572.0,1
17576.0,2
17578.0,1
17579.0,0
17581.0,2
17582.0,1
17584.0,2
17585.0,1
17588.0,1
17589.0,2
17590.0,0
17591.0,1
17593.0,2
17594.0,1
17596.0,2
17597.0,1
17602.0,2
17603.0,1
17604.0,1
17608.0,0
17609.0,1
17611.0,2
17612.0,2
17613.0,2
17615.0,1
17618.0,2
17621.0,0
17623.0,0
17624.0,0
17625.0,2
17629.0,2
17631.0,0
17633.0,0
17634.0,1
17640.0,1
17642.0,1
17644.0,2
17646.0,1
17648.0,1
17649.0,1
17651.0,2
17652.0,2
17653.0,0
17655.0,2
17656.0,1
17659.0,2
17663.0,2
17664.0,0
17666.0,0
17667.0,1
17668.0,0
17669.0,2
17671.0,0
17672.0,1
17673.0,2
17675.0,2
17676.0,2
17677.0,2
17679.0,1
17680.0,0
17682.0,2
17685.0,2
17686.0,2
17690.0,2
17692.0,1
17694.0,1
17695.0,1
17696.0,2
17700.0,2
17702.0,0
17703.0,0
17705.0,2
17706.0,2
17707.0,1
17709.0,1
17714.0,1
17716.0,2
17719.0,2
17720.0,2
17722.0,1
17723.0,1
17724.0,0
17725.0,2
17726.0,1
17728.0,2
17730.0,2
17731.0,1
17732.0,1
17734.0,0
17735.0,2
17736.0,0
17738.0,2
17739.0,2
17742.0,1
17744.0,2
17750.0,0
17754.0,2
17757.0,2
17758.0,2
17759.0,0
17760.0,0
17764.0,0
17768.0,2
17769.0,2
17770.0,1
17772.0,0
17774.0,1
17777.0,0
17779.0,0
17787.0,1
17790.0,2
17796.0,0
17797.0,0
17799.0,2
17800.0,0
17802.0,1
17809.0,2
17811.0,2
17812.0,0
17813.0,0
17817.0,0
17819.0,1
17822.0,1
17827.0,0
17828.0,0
17829.0,1
17830.0,0
17835.0,0
17837.0,0
17838.0,2
17841.0,2
17848.0,2
17849.0,1
17850.0,1
17851.0,1
17852.0,0
17854.0,1
17856.0,0
17857.0,2
17858.0,2
17861.0,2
17863.0,2
17864.0,0
17865.0,2
17867.0,2
17869.0,1
17870.0,2
17871.0,1
17873.0,2
17874.0,1
17878.0,0
17883.0,0
17884.0,2
17886.0,0
17888.0,2
17889.0,1
17894.0,1
17897.0,1
17905.0,1
17913.0,1
17919.0,0
17920.0,2
17921.0,1
17924.0,2
17926.0,1
17929.0,2
17930.0,2
17931.0,1
17932.0,0
17934.0,0
17935.0,1
17937.0,2
17940.0,2
17941.0,1
17949.0,2
17950.0,1
17951.0,0
17954.0,2
17955.0,1
17961.0,2
17965.0,2
17966.0,1
17969.0,1
17974.0,0
17975.0,2
17977.0,0
17979.0,0
17980.0,1
17984.0,1
17987.0,1
17988.0,0
17990.0,1
17994.0,1
17997.0,1
17999.0,0
18001.0,0
18006.0,0
18008.0,2
18009.0,1
18016.0,0
18017.0,0
18022.0,0
18025.0,1
18034.0,0
18035.0,0
18036.0,0
18037.0,1
18041.0,2
18043.0,0
18044.0,2
18051.0,1
18055.0,2
18058.0,0
18061.0,2
18062.0,1
18064.0,1
18065.0,2
18066.0,0
18069.0,2
18071.0,1
18073.0,1
18075.0,2
18077.0,2
18079.0,1
18080.0,0
18084.0,0
18087.0,2
18092.0,2
18093.0,1
18094.0,1
18095.0,1
18096.0,0
18097.0,2
18101.0,0
18102.0,2
18106.0,1
18109.0,2
18112.0,0
18116.0,1
18118.0,2
18122.0,0
18123.0,0
18125.0,0
18127.0,0
18130.0,0
18135.0,0
18136.0,1
18139.0,2
18144.0,2
18145.0,2
18149.0,1
18150.0,0
18151.0,1
18154.0,0
18156.0,0
18158.0,0
18160.0,0
18161.0,0
18167.0,0
18168.0,1
18170.0,2
18171.0,1
18172.0,2
18173.0,1
18177.0,2
18178.0,1
18179.0,2
18180.0,0
18181.0,0
18188.0,2
18189.0,0
18194.0,1
18196.0,1
18198.0,2
18204.0,0
18210.0,2
18211.0,0
18215.0,1
18217.0,0
18219.0,2
18220.0,1
18221.0,0
18223.0,2
18225.0,2
18226.0,2
18229.0,2
18230.0,2
18231.0,1
18232.0,0
18235.0,0
18236.0,2
18237.0,0
18239.0,1
18241.0,2
18242.0,1
18245.0,2
18246.0,0
18251.0,2
18252.0,1
18257.0,2
18258.0,1
18259.0,2
18260.0,1
18263.0,0
18268.0,1
18272.0,2
18273.0,0
18276.0,0
18277.0,0
18283.0,2
18287.0,1
12350.0,5
12351.0,5
12353.0,4
12354.0,4
12355.0,4
12361.0,4
12363.0,3
12365.0,4
12366.0,5
12367.0,3
12368.0,4
12369.0,4
12373.0,4
12376.0,4
12384.0,3
12385.0,4
12386.0,4
12387.0,5
12389.0,4
12390.0,3
12392.0,5
12394.0,3
12396.0,4
12398.0,3
12400.0,5
12401.0,5
12403.0,3
12404.0,5
12405.0,4
12410.0,4
12411.0,5
12416.0,5
12419.0,4
12420.0,3
12426.0,4
12430.0,3
12436.0,3
12439.0,4
12440.0,4
12441.0,5
12442.0,3
12443.0,5
12445.0,3
12446.0,3
12447.0,5
12448.0,3
12452.0,3
12453.0,3
12459.0,5
12460.0,5
12461.0,3
12466.0,5
12467.0,5
12469.0,4
12470.0,5
12475.0,3
12478.0,3
12479.0,3
12485.0,5
12486.0,4
12487.0,5
12489.0,5
12491.0,3
12493.0,4
12495.0,5
12496.0,5
12499.0,5
12501.0,4
12503.0,4
12505.0,4
12506.0,5
12508.0,3
12509.0,5
12511.0,4
12512.0,3
12513.0,3
12514.0,4
12515.0,5
12519.0,3
12521.0,3
12522.0,3
12525.0,4
12529.0,5
12532.0,3
12533.0,4
12534.0,3
12535.0,3
12537.0,5
12538.0,3
12542.0,4
12543.0,4
12544.0,3
12545.0,3
12547.0,4
12548.0,5
12549.0,4
12550.0,3
12551.0,5
12552.0,3
12554.0,5
12555.0,5
12556.0,3
12558.0,3
12559.0,4
12561.0,5
12563.0,5
12564.0,5
12565.0,5
12566.0,3
12568.0,5
12570.0,5
12571.0,3
12573.0,4
12574.0,5
12575.0,4
12579.0,3
12580.0,4
12581.0,3
12585.0,4
12587.0,3
12591.0,4
12593.0,4
12595.0,5
12596.0,3
12602.0,3
12603.0,3
12604.0,3
12605.0,4
12606.0,5
12607.0,3
12608.0,5
12611.0,3
12612.0,3
12614.0,5
12617.0,3
12618.0,3
12622.0,5
12624.0,3
12629.0,4
12632.0,4
12634.0,4
12636.0,5
12639.0,4
12641.0,3
12650.0,3
12651.0,4
12652.0,4
12655.0,5
12658.0,3
12659.0,3
12660.0,3
12661.0,5
12663.0,5
12665.0,4
12666.0,4
12667.0,3
12671.0,4
12672.0,4
12675.0,4
12677.0,4
12686.0,5
12687.0,4
12688.0,4
12690.0,5
12692.0,5
12696.0,4
12698.0,5
12699.0,5
12702.0,3
12707.0,5
12711.0,4
12715.0,3
12717.0,4
12718.0,3
12729.0,3
12730.0,4
12732.0,5
12734.0,4
12735.0,4
12736.0,5
12737.0,4
12738.0,5
12740.0,3
12741.0,4
12742.0,4
12743.0,4
12745.0,4
12746.0,5
12750.0,3
12751.0,5
12752.0,4
12756.0,3
12760.0,5
12761.0,4
12763.0,4
12764.0,4
12765.0,4
12767.0,4
12768.0,5
12769.0,4
12770.0,4
12771.0,5
12772.0,3
12773.0,5
12774.0,5
12776.0,5
12777.0,5
12780.0,5
12781.0,3
12785.0,4
12786.0,5
12788.0,4
12789.0,3
12790.0,4
12791.0,4
12792.0,4
12793.0,4
12794.0,3
12795.0,3
12796.0,5
12797.0,4
12799.0,5
12800.0,4
12801.0,4
12803.0,4
12804.0,4
12805.0,4
12807.0,5
12810.0,4
12812.0,3
12813.0,4
12814.0,3
12815.0,4
12816.0,3
12817.0,4
12818.0,4
12819.0,5
12821.0,5
12822.0,3
12824.0,3
12825.0,4
12829.0,4
12831.0,4
12832.0,3
12833.0,3
12834.0,5
12837.0,4
12845.0,4
12846.0,5
12848.0,5
12850.0,5
12851.0,3
12852.0,5
12855.0,4
12858.0,5
12859.0,5
12860.0,5
12861.0,5
12862.0,4
12864.0,3
12866.0,4
12869.0,5
12870.0,4
12871.0,4
12873.0,4
12874.0,4
12878.0,4
12880.0,4
12881.0,5
12884.0,3
12886.0,3
12887.0,5
12888.0,4
12889.0,4
12892.0,5
12893.0,3
12894.0,5
12895.0,3
12897.0,4
12898.0,4
12899.0,5
12900.0,5
12902.0,5
12903.0,4
12904.0,3
12905.0,4
12907.0,4
12911.0,4
12914.0,5
12918.0,4
12922.0,3
12926.0,4
12927.0,5
12929.0,5
12930.0,3
12934.0,5
12938.0,3
12940.0,3
12941.0,5
12942.0,4
12943.0,4
12944.0,3
12945.0,4
12946.0,5
12954.0,5
12956.0,4
12958.0,4
12959.0,5
12960.0,4
12961.0,5
12962.0,3
12964.0,5
12965.0,3
12966.0,3
12967.0,4
12968.0,3
12969.0,5
12972.0,4
12973.0,5
12974.0,4
12977.0,4
12979.0,5
12981.0,3
12983.0,5
12984.0,3
12988.0,5
12992.0,5
12995.0,3
12996.0,5
12998.0,4
12999.0,4
13002.0,4
13003.0,3
13006.0,3
13007.0,5
13008.0,4
13009.0,5
13010.0,4
13011.0,5
13017.0,3
13020.0,4
13022.0,5
13024.0,4
13025.0,5
13028.0,3
13033.0,5
13036.0,5
13039.0,4
13041.0,4
13042.0,4
13043.0,5
13045.0,4
13051.0,5
13053.0,5
13056.0,5
13057.0,4
13058.0,3
13060.0,5
13061.0,3
13062.0,5
13063.0,5
13065.0,4
13066.0,3
13067.0,3
13068.0,3
13070.0,4
13071.0,5
13072.0,5
13073.0,4
13074.0,4
13075.0,3
13076.0,5
13080.0,4
13084.0,5
13086.0,5
13087.0,5
13088.0,5
13095.0,3
13096.0,5
13099.0,3
13101.0,4
13105.0,5
13106.0,4
13108.0,4
13111.0,5
13112.0,5
13114.0,5
13116.0,3
13119.0,5
13120.0,5
13121.0,5
13122.0,3
13123.0,4
13125.0,5
13127.0,3
13128.0,5
13129.0,5
13130.0,3
13132.0,5
13133.0,4
13135.0,4
13142.0,3
13143.0,5
13144.0,5
13146.0,3
13150.0,4
13151.0,4
13153.0,3
13154.0,4
13156.0,4
13160.0,3
13161.0,4
13163.0,5
13164.0,4
13166.0,4
13170.0,3
13172.0,5
13175.0,4
13176.0,3
13177.0,3
13179.0,5
13180.0,5
13181.0,5
13182.0,3
13185.0,5
13187.0,4
13188.0,3
13189.0,3
13190.0,4
13191.0,5
13193.0,3
13194.0,4
13195.0,5
13197.0,5
13201.0,4
13204.0,4
13205.0,4
13210.0,3
13215.0,5
13216.0,5
13217.0,4
13218.0,5
13219.0,5
13221.0,4
13222.0,5
13226.0,4
13227.0,5
13228.0,3
13229.0,5
13234.0,4
13235.0,4
13237.0,5
13241.0,5
13244.0,3
13245.0,3
13248.0,3
13250.0,5
13251.0,5
13252.0,4
13254.0,5
13257.0,5
13260.0,3
13261.0,4
13262.0,4
13264.0,5
13270.0,5
13271.0,3
13272.0,3
13273.0,3
13274.0,5
13275.0,5
13279.0,3
13281.0,5
13283.0,3
13284.0,5
13286.0,5
13287.0,4
13288.0,4
13289.0,5
13290.0,5
13294.0,4
13295.0,4
13298.0,3
13299.0,4
13300.0,4
13302.0,3
13303.0,5
13304.0,4
13306.0,5
13307.0,3
13312.0,5
13315.0,5
13321.0,3
13322.0,3
13325.0,3
13326.0,5
13328.0,4
13331.0,5
13332.0,3
13333.0,4
13336.0,3
13337.0,4
13339.0,4
13341.0,4
13343.0,5
13345.0,5
13346.0,4
13347.0,3
13348.0,3
13349.0,3
13351.0,3
13352.0,3
13354.0,3
13355.0,3
13356.0,3
13358.0,5
13359.0,3
13360.0,4
13361.0,4
13364.0,3
13366.0,3
13367.0,5
13368.0,4
13369.0,5
13370.0,4
13371.0,4
13372.0,3
13374.0,4
13377.0,4
13380.0,5
13383.0,5
13385.0,5
13386.0,4
13387.0,5
13388.0,4
13390.0,3
13391.0,5
13392.0,5
13393.0,4
13395.0,4
13398.0,4
13399.0,4
13400.0,5
13403.0,3
13406.0,4
13407.0,4
13411.0,3
13412.0,5
13413.0,4
13415.0,4
13419.0,3
13420.0,3
13422.0,3
13423.0,5
13424.0,5
13432.0,4
13433.0,4
13436.0,3
13438.0,5
13439.0,4
13441.0,3
13442.0,4
13443.0,4
13444.0,4
13445.0,5
13449.0,3
13452.0,4
13453.0,4
13454.0,5
13457.0,5
13459.0,4
13460.0,3
13465.0,4
13469.0,5
13470.0,3
13472.0,4
13474.0,4
13479.0,4
13480.0,4
13482.0,4
13483.0,3
13484.0,4
13489.0,4
13490.0,5
13493.0,4
13494.0,5
13498.0,5
13504.0,3
13508.0,4
13511.0,5
13512.0,4
13513.0,4
13518.0,3
13519.0,3
13522.0,3
13526.0,4
13529.0,3
13530.0,5
13532.0,3
13533.0,4
13535.0,5
13537.0,4
13540.0,4
13541.0,4
13543.0,4
13545.0,4
13547.0,5
13548.0,4
13550.0,5
13551.0,5
13553.0,5
13556.0,5
13559.0,4
13560.0,3
13563.0,3
13567.0,4
13568.0,5
13570.0,5
13572.0,4
13574.0,5
13578.0,5
13580.0,5
13581.0,4
13582.0,5
13583.0,4
13584.0,4
13585.0,4
13586.0,5
13592.0,3
13594.0,3
13595.0,4
13597.0,4
13600.0,4
13603.0,3
13604.0,5
13605.0,4
13606.0,3
13608.0,5
13609.0,5
13612.0,5
13613.0,4
13616.0,5
13618.0,5
13619.0,5
13620.0,5
13621.0,3
13622.0,5
13624.0,5
13625.0,5
13626.0,4
13628.0,5
13638.0,3
13639.0,3
13640.0,5
13641.0,4
13642.0,4
13645.0,3
13646.0,4
13651.0,3
13653.0,5
13657.0,3
13660.0,5
13661.0,5
13665.0,4
13666.0,3
13667.0,3
13669.0,3
13670.0,3
13671.0,5
13672.0,4
13673.0,3
13674.0,5
13675.0,4
13676.0,5
13677.0,4
13678.0,5
13679.0,4
13682.0,5
13683.0,5
13684.0,4
13686.0,4
13687.0,4
13688.0,5
13689.0,3
13690.0,3
13691.0,5
13696.0,4
13697.0,3
13698.0,4
13699.0,4
13701.0,5
13702.0,5
13703.0,4
13706.0,4
13708.0,5
13712.0,4
13713.0,4
13714.0,5
13716.0,5
13718.0,4
13721.0,3
13724.0,5
13729.0,4
13730.0,4
13731.0,4
13732.0,3
13733.0,4
13737.0,5
13738.0,5
13739.0,3
13741.0,3
13744.0,4
13745.0,4
13746.0,5
13747.0,5
13751.0,5
13754.0,4
13757.0,5
13759.0,3
13765.0,5
13766.0,5
13768.0,4
13770.0,4
13773.0,4
13774.0,3
13775.0,4
13776.0,4
13779.0,5
13781.0,4
13783.0,4
13785.0,4
13788.0,5
13789.0,5
13790.0,3
13791.0,4
13792.0,3
13793.0,5
13794.0,5
13795.0,4
13796.0,5
13797.0,4
13800.0,4
13801.0,3
13803.0,4
13805.0,3
13806.0,3
13807.0,4
13809.0,4
13811.0,4
13816.0,3
13817.0,3
13818.0,5
13820.0,4
13825.0,5
13826.0,5
13827.0,3
13828.0,3
13829.0,5
13830.0,5
13833.0,4
13834.0,4
13836.0,4
13837.0,4
13839.0,5
13840.0,5
13841.0,5
13843.0,5
13844.0,3
13845.0,3
13847.0,5
13850.0,4
13852.0,5
13853.0,3
13855.0,4
13857.0,4
13858.0,3
13859.0,4
13861.0,5
13863.0,4
13864.0,5
13866.0,3
13872.0,4
13876.0,3
13877.0,3
13879.0,5
13885.0,4
13886.0,3
13887.0,5
13891.0,4
13893.0,4
13896.0,5
13898.0,4
13899.0,3
13903.0,5
13904.0,3
13905.0,5
13906.0,5
13907.0,5
13909.0,4
13912.0,5
13913.0,5
13915.0,5
13916.0,4
13917.0,3
13920.0,4
13921.0,4
13922.0,4
13923.0,3
13926.0,3
13927.0,3
13930.0,3
13932.0,5
13933.0,3
13934.0,4
13935.0,4
13936.0,4
13937.0,4
13938.0,3
13942.0,5
13943.0,5
13944.0,5
13945.0,4
13947.0,3
13948.0,4
13951.0,4
13955.0,4
13957.0,4
13960.0,3
13961.0,5
13964.0,4
13965.0,4
13966.0,5
13967.0,3
13968.0,5
13970.0,4
13972.0,3
13973.0,5
13974.0,3
13977.0,5
13978.0,3
13981.0,5
13986.0,3
13987.0,4
13990.0,5
13992.0,3
13996.0,4
13997.0,4
13998.0,4
14002.0,4
14003.0,5
14007.0,5
14008.0,5
14009.0,4
14010.0,4
14011.0,4
14012.0,5
14015.0,3
14017.0,5
14018.0,5
14022.0,4
14024.0,4
14026.0,4
14027.0,3
14029.0,3
14033.0,5
14036.0,5
14039.0,3
14041.0,5
14042.0,5
14043.0,4
14046.0,5
14048.0,4
14050.0,3
14052.0,3
14053.0,4
14054.0,3
14058.0,4
14059.0,5
14061.0,4
14065.0,4
14066.0,5
14067.0,3
14068.0,4
14069.0,5
14070.0,5
14072.0,5
14073.0,3
14074.0,5
14076.0,5
14079.0,4
14082.0,4
14084.0,5
14086.0,5
14089.0,3
14090.0,5
14091.0,4
14093.0,3
14094.0,5
14095.0,5
14097.0,4
14098.0,3
14100.0,3
14106.0,5
14109.0,3
14115.0,4
14117.0,5
14118.0,5
14119.0,5
14122.0,4
14123.0,5
14124.0,3
14131.0,5
14136.0,4
14137.0,5
14142.0,4
14143.0,5
14144.0,5
14148.0,4
14149.0,5
14150.0,3
14151.0,4
14153.0,5
14155.0,5
14158.0,3
14162.0,4
14165.0,5
14166.0,5
14168.0,4
14169.0,4
14170.0,4
14171.0,3
14172.0,4
14174.0,3
14176.0,4
14179.0,3
14181.0,4
14182.0,4
14183.0,4
14184.0,3
14185.0,5
14186.0,4
14187.0,5
14190.0,5
14192.0,5
14196.0,3
14197.0,5
14199.0,4
14200.0,5
14202.0,4
14203.0,5
14206.0,4
14207.0,5
14208.0,3
14213.0,4
14218.0,3
14222.0,3
14225.0,4
14228.0,4
14230.0,4
14237.0,4
14238.0,4
14241.0,4
14242.0,4
14244.0,5
14245.0,4
14247.0,4
14248.0,4
14252.0,5
14253.0,4
14254.0,5
14255.0,4
14259.0,5
14260.0,4
14263.0,5
14266.0,5
14268.0,5
14269.0,5
14270.0,5
14271.0,5
14274.0,5
14275.0,4
14278.0,5
14279.0,5
14280.0,5
14281.0,5
14283.0,4
14287.0,3
14288.0,5
14294.0,5
14296.0,4
14300.0,3
14302.0,4
14303.0,4
14304.0,4
14308.0,4
14310.0,5
14311.0,4
14314.0,3
14316.0,4
14317.0,3
14318.0,5
14319.0,5
14322.0,4
14323.0,3
14324.0,4
14325.0,5
14326.0,4
14328.0,5
14330.0,5
14331.0,3
14333.0,3
14335.0,3
14338.0,4
14339.0,4
14340.0,5
14343.0,4
14345.0,3
14347.0,5
14348.0,5
14349.0,3
14350.0,4
14351.0,5
14353.0,4
14354.0,3
14355.0,4
14356.0,3
14357.0,3
14358.0,4
14361.0,5
14362.0,3
14363.0,5
14365.0,4
14366.0,5
14368.0,5
14369.0,4
14370.0,4
14371.0,5
14372.0,4
14373.0,5
14374.0,5
14375.0,4
14376.0,5
14377.0,4
14378.0,5
14380.0,5
14381.0,3
14384.0,5
14385.0,3
14386.0,5
14391.0,5
14392.0,5
14393.0,5
14394.0,5
14398.0,4
14402.0,5
14405.0,5
14406.0,3
14411.0,4
14413.0,4
14416.0,3
14417.0,5
14423.0,4
14424.0,3
14425.0,4
14429.0,5
14430.0,4
14433.0,5
14435.0,5
14436.0,3
14437.0,4
14438.0,5
14444.0,5
14445.0,5
14448.0,3
14453.0,5
14454.0,4
14455.0,4
14457.0,5
14458.0,5
14464.0,5
14468.0,5
14469.0,4
14471.0,4
14473.0,3
14476.0,5
14478.0,4
14479.0,4
14483.0,4
14485.0,3
14486.0,5
14488.0,3
14490.0,4
14491.0,4
14495.0,3
14497.0,4
14500.0,3
14501.0,4
14509.0,5
14510.0,4
14516.0,5
14517.0,3
14518.0,3
14519.0,5
14521.0,5
14523.0,3
14526.0,5
14528.0,3
14529.0,3
14531.0,5
14536.0,5
14537.0,3
14539.0,3
14542.0,5
14545.0,5
14549.0,4
14552.0,4
14556.0,4
14557.0,3
14558.0,4
14559.0,5
14563.0,4
14564.0,4
14568.0,4
14570.0,4
14571.0,5
14574.0,5
14575.0,5
14576.0,5
14578.0,3
14579.0,5
14580.0,5
14581.0,3
14582.0,3
14586.0,5
14588.0,5
14589.0,5
14596.0,5
14598.0,3
14599.0,4
14600.0,4
14601.0,3
14602.0,5
14603.0,5
14604.0,5
14605.0,4
14610.0,5
14611.0,4
14612.0,4
14613.0,5
14614.0,5
14615.0,4
14616.0,4
14617.0,5
14619.0,4
14620.0,4
14622.0,5
14627.0,5
14630.0,5
14632.0,5
14633.0,5
14634.0,4
14635.0,5
14636.0,3
14637.0,5
14638.0,3
14641.0,3
14642.0,3
14645.0,4
14647.0,4
14650.0,5
14652.0,3
14654.0,5
14658.0,3
14660.0,3
14661.0,3
14663.0,4
14666.0,3
14668.0,5
